t_start_ms,t_end_ms,activity,drms_ax,drms_ay,drms_az,drms_gx,drms_gy,drms_gz,mean_ax,mean_ay,mean_az,mean_gx,mean_gy,mean_gz,p2p_ax,p2p_ay,p2p_az,p2p_gx,p2p_gy,p2p_gz,rms_ax,rms_ay,rms_az,rms_gx,rms_gy,rms_gz,std_ax,std_ay,std_az,std_gx,std_gy,std_gz,motion
5640126.0,5640391.0,14.398073300192182,0.0315345811451492,0.0747269005200492,0.0873026294373008,12.260362038428394,9.929899263504216,3.127232541454771,0.19771808,-0.19535616,1.2902524799999997,31.9004,-84.62999944,-11.18320004,0.376248,0.689544,1.130208,80.14999900000001,182.630001,22.12,0.2174227250297447,0.252317576794959,1.3372994615334295,38.656661955932,106.209036326855,12.62396393483442,0.0904444702592347,0.1596876022417971,0.3515940666044431,21.83350620984181,64.17260001172465,5.856663068108334,Lift Upward
5693486.0,5693755.0,14.091185695683826,0.0274632812314916,0.0648949793230056,0.0587835787500783,12.891970275912112,7.648600861650994,2.6753448243482403,0.4875119999999999,-0.1123375999999999,0.448472,16.340800119999997,-72.32399928,-7.775599880000001,0.298168,0.403088,0.919392,101.009998,155.259995,28.559999,0.4969274742916917,0.1671788858706744,0.5258898937120583,31.644552679271683,88.60364658558927,11.95572926531879,0.0962754618888946,0.1238105145260288,0.2746507701144856,27.09900303903095,51.18442454898333,9.081822987250092,Lift Upward
5650099.0,5650365.0,13.948260196350356,0.0231107632644762,0.065630935368417,0.0772057925115294,11.720985392555535,8.667265591148634,2.843700770856006,0.1492304,-0.21331456,1.32593504,4.023599879999999,-85.76120064000001,-15.38879992,0.33184,0.3347679999999999,0.9779520000000002,94.919998,185.920002,30.1,0.1727401717984557,0.2417207794632476,1.35580241418661,23.82426889260613,105.93820985080316,18.096211680437435,0.0870026129998404,0.1136918366301046,0.2830131728638058,23.482044891211338,62.19261026181866,9.521434461540348,Lift Upward
5591236.0,5591504.0,13.85436993602943,0.0371045840115027,0.0952234292878246,0.0852085940736026,13.38690902442893,7.50715343877693,4.137013768307749,0.11891584,-0.32932192,1.33913056,-10.84719988,54.25280012000001,18.32039996,0.356728,0.670512,1.204872,88.899997,144.480004,57.469999,0.1536352970443966,0.3807450806750364,1.381510355351823,28.50574613404114,71.90123096198565,27.566853119658045,0.0972770656167958,0.1910860786811891,0.3395588391109947,26.36125599097527,47.18496257271093,20.59840615742957,Lift Upward
5694151.0,5694416.0,13.812067410188645,0.0273049337177978,0.0890915250140737,0.0860435939122334,13.84394145423672,7.412649692698848,3.1607732006319877,0.1669350399999999,-0.3155212799999999,1.3529312000000002,10.6595998,-13.4511998,-4.76279988,0.13664,0.4889759999999999,0.527528,81.129998,156.79999999999998,42.629999,0.1698417802186493,0.3350584829514991,1.3598841227885852,24.285375502487096,50.762305014890735,13.932236779010042,0.0312877408586558,0.1127408926030018,0.1373389801878549,21.82091646564462,48.94769488306146,13.092859083083118,Lift Upward
5683421.0,5683686.0,13.806225288840414,0.0264215686640037,0.0613801872268242,0.0477245121644353,12.496666389581696,7.665279633788331,2.987839958342272,0.12030176,-0.2381244799999999,1.40323424,-4.63680008,-33.03720036,-0.0840000399999999,0.2337519999999999,0.370392,0.4997120000000001,81.829998,163.730004,34.37,0.1358912738001966,0.2609024353186455,1.4095779873904388,21.30693299720071,65.53272629136073,9.796039273910658,0.0631975065642814,0.1066152558498529,0.1335805757859368,20.796285215521365,56.59577376051694,9.795679121392247,Lift Upward
5591640.0,5591906.0,13.792892177281212,0.030179324887523,0.0584528130147158,0.0397077046763807,12.79410790784191,7.759916781018999,4.170731486402255,0.39500672,0.03421856,0.3740032,32.47159972,-44.79440024,-11.01520016,0.337696,0.59536,0.3533119999999999,130.900001,172.130005,68.88000100000001,0.4061805024441227,0.1603983770810665,0.3900323384762858,55.91978345923025,73.6152490505113,26.571911772772395,0.0946165509866091,0.1567058694553793,0.1106654031169633,45.52600788287172,58.41803317390523,24.18122951165089,Lift Upward
5636414.0,5636680.0,13.74932911410898,0.0390822958383972,0.0748510185011978,0.0373971957950503,12.875109263937803,5.883766090552504,4.831098919673255,0.17425504,-0.40724576,1.25293024,-7.688799800000002,47.10719968,23.09159988,0.342576,0.601704,0.6251280000000001,131.459999,122.990002,74.9,0.2095692918024012,0.4492134020526102,1.2688509048865275,39.2118183691601,59.46617258262383,29.64778563186129,0.1164236621188253,0.1895878992596901,0.2003707376961576,38.45060542373191,36.29238790621264,18.59487047157857,Lift Upward
5650365.0,5650630.0,13.657148621432428,0.0217527516726811,0.0689072877035997,0.0404884407866409,10.846264107093948,9.922679849046592,3.3421181849988804,0.5503078399999999,-0.08717632,0.27398272,7.72519992,-32.365199919999995,0.4871999999999999,0.2235039999999999,0.53924,0.4338319999999999,93.239998,223.230003,35.769999,0.5540194515551237,0.1729071529254935,0.3066426429648687,27.1948079523721,80.42672715774529,8.392810230048102,0.0640221362965529,0.1493223786445206,0.1377068612157055,26.07448687438417,73.62711644119194,8.378657393496889,Lift Upward
5627570.0,5627835.0,13.54451897464684,0.0197089480186031,0.0536542074398643,0.0658485888079615,10.463927105537495,9.363552175769025,3.773323487987844,0.19641024,-0.23275648,1.29478112,9.7272002,-84.06160087999999,-16.097199840000002,0.276696,0.570472,1.1092240000000002,81.05999700000001,162.050002,44.239999,0.2086161587482618,0.2855326991359133,1.347819408337482,29.91169418038372,99.7247773324604,20.71703398081879,0.070311587338236,0.1653884617917755,0.3743781628016592,28.285880311737177,53.65331743238616,13.041305696651095,Lift Upward
5679310.0,5679575.0,13.457182559397973,0.0267435205361348,0.0746412710502708,0.0667488301620335,11.443626164230782,7.608482610438365,4.147340146005278,0.31097312,-0.20367168,1.08607328,17.603599759999998,-105.44519972,-15.730400199999998,0.347456,0.61976,1.182424,84.909998,122.569996,44.870002,0.3321627124937416,0.2883150585947255,1.1553101888445372,29.527247570798067,112.88772768795025,19.742889486962145,0.1167381094958523,0.204067194273008,0.3939371306668636,23.70594070263672,40.31065514920487,11.930473370417468,Lift Upward
5694282.0,5694548.0,13.455144995536529,0.0310987548303786,0.0841970900526457,0.0899600348006454,13.901118238652696,6.706436076201055,4.100480830036968,0.2589132799999999,-0.2153641599999999,1.14598016,22.74159984,-83.09280027999999,-20.538000080000003,0.418216,0.606584,0.988688,81.129998,111.58,35.349999999999994,0.2836645903000231,0.2698541162747012,1.1833143544100866,31.81255922694685,92.10853806306991,22.66725395901322,0.1158857766497752,0.1626023451795649,0.2948937677187064,22.24541663546253,39.74379606610363,9.591400041512207,Lift Upward
5640259.0,5640524.0,13.426646485446009,0.0379117167464976,0.0465035024630761,0.088908345764988,9.203691142688418,10.909889500586598,3.446507899550935,0.38185024,-0.11979424,0.6777344000000001,13.557599960000005,-106.51759892,-4.74880004,0.43432,0.4113839999999999,1.463512,76.439998,161.63000100000002,34.65,0.4139473167205701,0.1719656884474342,0.8708917839011687,25.969716819372533,117.00192125792124,12.469041720517264,0.1598210725533476,0.1233755975305586,0.5469264871289377,22.14989108332157,48.40920055488234,11.529349487637894,Lift Upward
5651023.0,5651290.0,13.38869583643412,0.0253151224896634,0.0597829046913357,0.0721653804904632,10.958857099739047,8.806459722036458,4.257382387884368,0.14885952,-0.25186656,1.26134336,9.00760004,-90.88239964,-17.82199988,0.3484319999999999,0.6651440000000001,1.19316,88.41,170.589995,44.17,0.1865852157641649,0.3129051281343915,1.3181562820965955,26.79758346240945,108.21625942924848,23.686415313423865,0.1124939378239094,0.1856686703958597,0.3828170740897412,25.238336334714944,58.74647428172806,15.60200598247804,Lift Upward
5684346.0,5684610.0,13.37042425550522,0.0413009193118022,0.0964647450211734,0.0827113214016074,10.089100443465396,9.633216114786023,2.997152928475171,0.0659776,-0.32426624,1.52501952,3.528,-2.22319968,0.5516000000000001,0.233752,0.4357839999999999,0.5807200000000001,64.61,215.110001,44.519998,0.091866126374415,0.3458200353469416,1.533566137476542,17.350592723385564,67.54202440012591,16.37163963429443,0.0639244982247025,0.1201786272330583,0.1616804305835731,16.98812184594872,67.5054252875282,16.362344628909398,Lift Upward
5610902.0,5611176.0,13.30969941933622,0.0250994060487494,0.0536602175669586,0.0667616877358064,9.103342430713806,10.006572467093196,2.6272934136991317,0.4642832,-0.0463990399999999,0.48872224,19.88559992,-89.62519907999999,-12.16040008,0.4416399999999999,0.45628,1.1643679999999998,70.910001,178.709996,36.82,0.4900629928462666,0.1368082912200865,0.6401637420115576,28.689153089179896,107.15002553331664,17.637572205470917,0.1568529475502453,0.1286997965563209,0.4134733228584674,20.67922679396153,58.723518811978366,12.775313037164144,Lift Upward
5577992.0,5578260.0,13.275975858199171,0.0267846732790726,0.0914155370164175,0.0484820693452744,11.85754674335444,7.20900865433947,3.1767198357741395,0.10925344,-0.24977792,1.3288630399999997,37.629200360000006,-79.17839988,-19.40399972,0.31232,0.647088,0.7817759999999999,90.789999,152.389996,34.16,0.1469829752753699,0.3169013836238649,1.3524393824872152,45.48850381499045,92.15996993413572,21.532937225896525,0.0983243655914768,0.1950319912814141,0.251426538424961,25.55870222827006,47.16186012768812,9.335533216728455,Lift Upward
5685268.0,5685534.0,13.249427071539438,0.0568265994759496,0.0720330538942597,0.0717727150942473,10.19607910473434,9.033436193110916,2.9982085230184468,0.1094095999999999,-0.30189632,1.4691728,6.39519992,-11.527599959999998,-2.70200004,0.315736,0.3542879999999999,0.5358240000000001,54.319999,202.580002,38.289999,0.1309638172785139,0.3170378825102136,1.4777446209446612,15.020257827400972,65.79756761687169,14.346243455232466,0.0719795864394899,0.0968071842221309,0.1589353594107994,13.590789645374992,64.77989150545878,14.089495983201116,Lift Upward
5672424.0,5672691.0,13.184978737271765,0.0295177817143045,0.0638042504540254,0.0566256136390591,10.720393991749257,8.529187174197965,2.661304498111171,0.1324822399999999,-0.28475776,1.41531712,12.77920004,-43.87599956,-8.691200080000002,0.2591279999999999,0.401624,0.572424,69.09,189.419998,36.12,0.1473483656210682,0.3040625205773312,1.4259284912601753,25.5391084731946,75.48838149899892,14.890222658214352,0.0644980382320454,0.1066162958445959,0.1736361483747713,22.11194491543573,61.42794481300251,12.09056541194861,Lift Upward
5589632.0,5589897.0,13.15495743419478,0.0405754710796231,0.0643907324180532,0.0652726983865893,11.555973194341464,7.203739286648566,4.838784139120246,0.1265091199999999,-0.46051584,1.3222067199999998,6.3924002,20.804,5.966800039999999,0.245952,0.331352,0.6387920000000001,128.870003,150.920006,77.139999,0.13727352392184,0.467301033519422,1.3321268006413205,38.03296530022346,48.59983020744005,22.797773741661725,0.0532866111396249,0.0793436641289926,0.1622689205415553,37.49191471785673,43.92194303752969,22.00308580310173,Lift Upward
5653532.0,5653797.0,13.075607443224632,0.0284302757871486,0.07574349800918,0.0503629043112752,10.655732612346952,10.12285901092201,3.133884688370024,0.12771936,-0.2880176,1.4317919999999995,-0.6972002799999999,5.532799920000001,1.6436000399999997,0.24888,0.427976,0.624152,77.069999,191.869995,42.49,0.1412727213436479,0.310884926252271,1.4422346947282054,20.65986880099679,63.23950456571907,13.970421801649367,0.0603800205120071,0.117026917677601,0.1732414021351709,20.648101381094783,62.997008363594944,13.87340132139599,Lift Upward
5608111.0,5608376.0,12.92974784900484,0.0300627078398913,0.0592031529115356,0.0802810059229454,8.845610828870676,9.778298531869776,2.941076315880633,0.33888672,-0.0848729599999999,0.7738313600000001,16.186799880000002,-122.5391994,-18.552800320000003,0.48312,0.445544,1.424472,62.579998,125.929997,38.640002,0.382560589935137,0.1615557443242425,0.9464625475094512,23.52885218915705,127.91306928187755,21.102138690019085,0.1775060449087906,0.137465774594982,0.5449553927787396,17.076135247298566,36.68648120926086,10.054544125867087,Lift Upward
5578392.0,5578656.0,12.862195617595512,0.021026515070263,0.0373901638402401,0.0398551176471311,11.707757221389858,7.304987403879712,2.672023292064188,0.4420304,-0.03995744,0.554856,-46.2000006,67.71520008,10.09959996,0.3040239999999999,0.524112,0.839848,147.980003,130.130001,33.95,0.4503701528810274,0.1586417973231519,0.6291572850253584,66.31165959790181,78.33316917560276,15.710276949232949,0.0862693461312881,0.1535272706934061,0.2966036219679052,47.5688568623212,39.37939907133133,12.033739338608267,Lift Upward
5604016.0,5604280.0,12.780684697243538,0.0298419082499762,0.0586384002965064,0.0386658529799442,11.30885497895346,8.357100406291597,3.338022871526453,0.05539776,-0.35417088,1.46747456,11.096399840000002,0.9575998,3.276000119999998,0.160552,0.4762879999999999,0.428952,82.599998,193.549996,52.36,0.0675256587581343,0.3758261340243384,1.4711619054034808,25.124243025253527,61.20447720745275,20.507242803614535,0.0386109152663129,0.1257309459747503,0.1040949934588902,22.54101812658089,61.19698548834447,20.243883783013583,Lift Upward
5641186.0,5641453.0,12.77855863999922,0.0288835268391286,0.041465524925332,0.0830339444966133,6.821484061893485,11.833804429930955,2.7746559277684173,0.3775168,-0.12828544,0.55405568,1.85920004,-99.9095998,-12.1799998,0.4372479999999999,0.388448,1.462048,56.42,181.930004,33.18,0.4104594891839144,0.1737535495819294,0.74632973339049,18.91481329591176,115.69072927539186,17.320347989737396,0.1611150457867917,0.1171884886681554,0.5000303734799093,18.823218035991196,58.33023836806987,12.314303039863852,Lift Upward
5691111.0,5691373.0,12.778474267131363,0.0302098869025798,0.0730025681922675,0.0631162650141255,9.246361353482122,9.371747161104503,3.0576461878380607,0.10548608,-0.36545344,1.4889856000000004,1.0444000400000006,18.58919964,0.0840000400000003,0.210816,0.433832,0.5260639999999999,94.150001,183.400002,55.020001,0.1171181293183937,0.3842452378506206,1.4954518322994157,24.517118172672756,61.25461363533691,17.10443676411475,0.0508855887385967,0.1186936645446857,0.1389174780951626,24.494862972657117,58.36582346166827,17.10423050040195,Lift Upward
5679443.0,5679708.0,12.719584741248395,0.0214528133974699,0.0668811522029936,0.0632595587717777,10.228815956730644,7.953578375120019,3.646500759175443,0.49084992,-0.13095968,0.48772672,12.80999996,-94.13040008,-5.0932002,0.330864,0.579256,1.190232,88.05999800000001,152.459996,51.310002,0.5024669054966306,0.214545380268511,0.6085465582404028,28.0385466261003,107.04925129115104,18.007434722758273,0.1074213533491065,0.1699390549840077,0.3639389511226871,24.941210835258197,50.98048629402373,17.272145698121015,Lift Upward
5604939.0,5605202.0,12.618096631183851,0.0315836299370417,0.0802083585336756,0.0625992766944368,12.910944535354568,6.997870480665725,3.4611975129041803,0.0851072,-0.37529152,1.33641728,2.51719988,34.084399600000005,8.5792,0.269864,0.5377759999999999,0.6124400000000001,91.98,148.68,48.23,0.110855212559807,0.3967948615860845,1.3494033686505456,27.58078533744825,57.43504550564928,17.867444700012378,0.0710326872632593,0.1288504450795945,0.1867573426745026,27.46567720982916,46.22811002132277,15.672999313086198,Lift Upward
5695606.0,5695868.0,12.602294839964705,0.0259849499005353,0.0551931020327721,0.0454834805762854,10.529736760836007,9.808631899675856,3.5550421774338403,0.5940326399999999,0.0116534399999999,0.32004992,3.51399988,-19.91360052,3.9648,0.168848,0.420656,0.5909679999999999,129.429997,195.930008,42.700001,0.5952239364520214,0.1410088983155318,0.369883449349981,40.17747496240152,70.11686470279746,11.172736836854256,0.0376398344851621,0.1405265339369273,0.185423339445264,40.02350933136375,67.22963059604196,10.44559282116626,Lift Upward
5594281.0,5594548.0,12.58721508803372,0.0337370627450978,0.0630757698010892,0.0678631511204718,10.138185589928538,7.926578734181594,3.334871285622218,0.26580384,-0.10525184,0.9048496,26.521599760000004,-109.49399936,-18.816,0.4318799999999999,0.682712,1.292224,72.939999,88.54999500000002,43.049999,0.3046341475530279,0.2238689561828526,1.0146088495856913,34.18743787875307,113.10920130449162,23.127593185405185,0.1488297097242832,0.1975838042933033,0.4589970795521906,21.572798958039,28.368213265772138,13.447814340984946,Lift Upward
5639463.0,5639729.0,12.554854117643684,0.0198701511485611,0.0558120332544873,0.0445191356609716,10.194827389702771,9.803217795533907,3.1007445681104904,0.5375808,-0.11442624,0.2852848,6.579999999999997,-22.33560008,2.49759996,0.174216,0.47336,0.4738479999999999,83.57999799999999,208.529999,28.980001,0.5392515440574278,0.1768373566325848,0.3253055730822944,20.284275035563883,71.77808468971014,7.037670740806225,0.0424159314371381,0.1348261335953174,0.1563211398607367,19.187376415716667,68.21447361659772,6.57957475037772,Lift Upward
5578788.0,5579052.0,12.553309673768586,0.0286276580949263,0.0784518499633161,0.0483446455359846,12.133243754076387,6.451212965662823,3.209425513494212,0.15867808,-0.27823808,1.32158208,19.34520024,-51.70759932,-13.58559996,0.21228,0.444568,0.52216,81.97,144.619997,41.089999,0.1688511874843644,0.3130989745582697,1.3313098869511035,27.212381237914485,70.09009982428049,18.60871232916454,0.0577233959707292,0.1435776399978548,0.1606450152249786,19.138362529534863,47.31750485750426,12.71674676465834,Lift Upward
5652738.0,5653003.0,12.544158428760232,0.019144543313087,0.0654325782058652,0.0611336469275853,10.655895619796611,7.945886794489149,3.178294324660176,0.1276608,-0.2536428799999999,1.36442848,11.65920016,-70.21840136,-12.4656002,0.2483919999999999,0.460672,0.789584,88.900002,175.56000500000002,39.340001,0.1450666331156824,0.283031720706496,1.3819848069361111,27.810421682182398,91.6047804473326,17.579853347852485,0.0688988257293257,0.1255875963277647,0.2195835366486513,25.24841788647076,58.82866572726223,12.395969320136295,Lift Upward
5615798.0,5616063.0,12.48854206667953,0.0220454596383624,0.0710595281155173,0.0474625473399816,11.058809105188551,7.614115793271194,2.369640408198433,0.21103072,-0.20630688,1.29843136,21.386399840000003,-54.83799972,-7.1624,0.1464,0.388448,0.4133360000000001,88.68999699999999,164.779999,24.010001,0.2134155844086368,0.2397504814660442,1.3043906446913824,30.90516385034709,78.26524022373664,10.150299308138656,0.031815827582535,0.1221383012321098,0.1245429938894613,22.310335149890705,55.841217877017,7.192259887184283,Lift Upward
5637474.0,5637742.0,12.468940970251111,0.0254667511865962,0.0740232088649679,0.0828047233113345,9.00630760661665,9.56406606095688,4.152677757483838,0.1148752,-0.33361632,1.3372371200000002,17.55320004,-85.55399868,-19.05959996,0.330864,0.675392,1.402024,64.329998,187.880001,57.189998,0.156454565679369,0.3830051452980755,1.397683348107031,24.189378865874183,106.1545469765474,26.6972216633267,0.1062154393055924,0.1881305194657624,0.4065902439431935,16.643653994016596,62.84346548097557,18.694204821429786,Lift Upward
5649176.0,5649442.0,12.449920244686195,0.024943555640686,0.0535079074779295,0.0666536963516152,9.439710487703946,8.44386618158482,3.575171738415781,0.1976790399999999,-0.1912764799999999,1.128744,16.13640024,-108.1051992,-19.67839968,0.422608,0.431392,1.187304,69.30000100000001,146.509996,33.109998000000004,0.2390673898042976,0.2396194095857846,1.1983699022110994,26.94122789610007,118.54058314254073,21.868716549848106,0.1344478114828144,0.1443286861613089,0.4025262786321409,21.574205613281077,48.63266142935145,9.539462750688651,Lift Upward
5578656.0,5578919.0,12.42715864314938,0.0300956963036245,0.0790465230945253,0.0512829724567521,11.764721457957831,6.693881526812601,3.2769110440831315,0.15129952,-0.3295756799999999,1.35236512,2.13640012,27.7535998,6.54360016,0.169336,0.406992,0.5626639999999999,84.97999999999999,153.579998,46.199999,0.1591531032433863,0.3475880090801752,1.3593131826674234,22.081169289328862,55.19093626952892,15.75608413455578,0.0493777836660334,0.1104413654789617,0.1372621972023819,21.97757565591037,47.70510606264954,14.333020763302072,Lift Upward
5653665.0,5653931.0,12.411981812598285,0.0282026778397607,0.0658983727467277,0.061737947012622,10.230901615449186,9.67575428136457,3.172250184017746,0.1802867199999999,-0.2496608,1.28619232,12.99479984,-90.73120068,-17.10800012,0.422608,0.5577840000000001,1.10044,53.899999,162.40000700000002,38.430001,0.2134524718754974,0.2852271457308367,1.324590297452371,18.929268231328976,105.0345975721448,19.4013130991075,0.1142744780841356,0.1379275520159768,0.3166208648809765,13.76416989476432,52.91612145941891,9.150261300295217,Lift Upward
5609972.0,5610239.0,12.3662519115789,0.0261554646425305,0.0518785544902708,0.0718271654273878,7.746078018423296,9.77448761794427,2.6040329758218306,0.3981884799999999,-0.08020768,0.56377664,9.884,-100.74959956,-16.637600000000003,0.501664,0.384544,1.421544,60.619999,173.73999400000002,39.690001,0.429967569938385,0.141093113402462,0.7437765131074253,20.84344713018459,115.26976606991448,22.75829941611632,0.1622283748115896,0.1160775375282298,0.4851385386057785,18.35090821373155,56.00568862457151,15.52837591487276,Lift Upward
5673617.0,5673882.0,12.303840677872174,0.0292415108136817,0.0599768676741291,0.0598016573014494,9.09191940653904,8.560141616819928,3.143154594379162,0.525088,-0.07435168,0.4795283199999999,21.53759976,-93.52839916,-0.1399998799999997,0.4147999999999999,0.4372479999999999,1.014064,87.779998,167.369995,37.59,0.543609255394939,0.1521429359685161,0.5863683886835647,34.27719192625908,108.67322851675664,13.485437626536267,0.1406897821699927,0.1327377137301136,0.3374618164553399,26.665664869409287,55.33813465254247,13.48471089837673,Lift Upward
5577859.0,5578127.0,12.298137883790687,0.0340977814332056,0.0757302654953751,0.0504886452449129,9.788534852315795,8.308317160934184,4.263252697080839,0.05008832,-0.34517216,1.453264,5.751200160000001,11.22799992,0.2688001999999991,0.203008,0.441152,0.4699439999999999,106.469998,188.509995,55.09,0.0738734651446647,0.373504131531848,1.4601402781521509,32.35302785281156,62.51823146273416,20.46019395648048,0.0542996229458142,0.1426937848411569,0.141539316750647,31.837746590555312,61.50171772417811,20.45842817005452,Lift Upward
5636680.0,5636947.0,12.273959809234151,0.0301720906357735,0.0569455610678596,0.0707891618069696,8.962244244653998,8.606145736236954,3.273170388553288,0.23859296,-0.20228576,1.0163088,12.493600120000002,-108.62319968,-28.125999799999995,0.48312,0.641232,1.2468400000000002,64.190001,124.460002,37.030001,0.2839716740668336,0.260655395734368,1.1169058164116077,23.55057196572517,114.50602956881882,30.28311300700773,0.1539912695926571,0.1643828051429419,0.4632440240053184,19.96345150404449,36.23025391705197,11.224752498189034,Lift Upward
5667031.0,5667293.0,12.26724704421386,0.0311268202894759,0.0490305437593071,0.0718219847493323,9.189671920105024,9.02356556379934,3.1767521430439443,0.36553152,-0.17944736,0.84330304,0.6972000400000001,-114.76640044,-21.61040008,0.5241119999999999,0.449936,1.386408,54.879999,105.279995,38.99,0.4037098680032481,0.2242598464795693,0.9800929311092088,15.544924371305251,119.21404088864703,24.87873665324669,0.1713720088278409,0.1345032480353928,0.4994218020240991,15.529281561418868,32.25927579852928,12.326481486780256,Lift Upward
