src,t_start_ms,t_end_ms,activity,drms_ax,drms_ay,drms_az,drms_gx,drms_gy,drms_gz,mean_ax,mean_ay,mean_az,mean_gx,mean_gy,mean_gz,p2p_ax,p2p_ay,p2p_az,p2p_gx,p2p_gy,p2p_gz,rms_ax,rms_ay,rms_az,rms_gx,rms_gy,rms_gz,std_ax,std_ay,std_az,std_gx,std_gy,std_gz
Striking.csv,1966994.0,1967273.0,8.087641321797266,0.024516840253181064,0.059018248703261264,0.037761447147410365,7.6344272507286695,4.348154238870539,2.5199594545355617,0.92140256,-0.014347200000000003,0.7620412799999999,-13.703200040000002,-75.32840024000001,34.94679996,0.17421599999999993,0.28304,0.40357599999999993,58.380002000000005,88.689998,45.359999,0.9228770864461638,0.07547749459752888,0.770443699038937,20.755886600962164,80.43610939637499,37.913646573770784,0.05214824170388105,0.07410134980471003,0.11347502352835886,15.589391818019868,28.206378925838237,14.702576953600518
Striking.csv,1967132.0,1967415.0,9.730794447648929,0.03000207966125014,0.04984432891847711,0.05080036637663157,8.889747493461373,6.1705134477079415,3.1094237410928742,0.9212268800000001,-0.07915359999999999,0.46238976,0.4844000800000002,-107.65159956,60.09359984,0.21618399999999993,0.244976,0.756888,83.510002,54.529999000000004,56.279998000000006,0.9230891081517969,0.10212220588295183,0.5263005408094504,27.540562437568354,108.58089196426047,62.33496471563293,0.05860492431481845,0.06452637089934626,0.251372172492228,27.536302147167422,14.175443976391499,16.5652372264678
Striking.csv,1967273.0,1967554.0,9.898053851853476,0.028379448291560097,0.044109032090944814,0.04302352674215973,8.05597076252563,6.8761708932012375,2.9764407942498416,0.8288192,-0.16338239999999998,0.11220095999999997,17.15560016,-97.59399923999999,86.47239948,0.213256,0.273768,0.6251279999999999,59.290001000000004,74.479996,60.20000099999999,0.831419267153029,0.17841498904565167,0.2139862583281459,24.059932036645503,100.33637580164437,88.30615002009772,0.06570183790914831,0.07168053910511556,0.1822115894457825,16.869075634373345,23.2980604633022,17.90252103876156
Striking.csv,1967415.0,1967692.0,6.419976870531716,0.02652109022394568,0.04153558041005325,0.025408434400148835,5.013538879208374,4.5623456632349955,2.375835839941089,0.70014336,-0.32492992,-0.05984832000000001,-4.2672000400000005,-63.64400027999999,113.45879971999999,0.33623200000000003,0.4601839999999999,0.251808,68.810001,63.56000199999999,48.229995999999986,0.7067387785234372,0.35163054606242616,0.0797379456449688,22.304104901170106,66.60351975044564,114.5116174108846,0.09632744425505328,0.13440456842292825,0.05269078257966568,21.892101298436938,19.63339174741245,15.492297704141134
Striking.csv,1967554.0,1967833.0,6.313919249393037,0.029694910270953848,0.05357499578472529,0.027442317443442468,3.560952744351081,1.7761133806255636,6.692935751784881,0.47006112,-0.6657100800000001,-0.19223296,-28.49280024,-41.431600120000006,119.52919984,0.609024,1.004792,0.35965600000000003,32.200001,30.59,85.189999,0.5049103644020788,0.7253209255711295,0.22736204376843552,29.898323721760732,42.23947577905769,121.30429296957634,0.18432856410493084,0.2879592583296352,0.12140835241530296,9.05925470746113,8.221668053747814,20.676118553978014
Striking.csv,1967692.0,1967977.0,25.837367614256028,0.08206317704468105,0.08229868376428222,0.09431181310242459,19.598192569490624,2.444493758941119,29.307562129764733,0.07314144,-1.33397728,-0.59647264,-33.57760032,-26.146399960000004,-7.249199720000004,1.321016,1.6338239999999997,1.487424,187.879997,36.819998000000005,535.709991,0.32957560427386007,1.4314374525443156,0.7431197407634386,50.171597608431824,28.17366330354647,158.59077906791686,0.32135713573407143,0.5191510348543683,0.4432238022080385,37.279135764294985,10.493858826633453,158.4250116262845
Striking.csv,1967833.0,1968116.0,109.42203173358503,0.17466722005764754,0.3268280798544295,0.2645610999221163,126.23858171116754,37.58441346375123,33.89799914983167,-0.9486524799999999,-1.36134432,-1.56087776,283.87519992,-117.36199939999999,-321.63319636,2.506856,3.10124,2.734752,1149.470047,409.500002,626.2199740000001,1.2803178527820034,1.5464187302406291,1.7778345058760447,491.1354827934119,180.79598091780917,395.3508217948603,0.8598094418777742,0.7335888028335612,0.851091151769834,400.78539560355466,137.52580780663394,229.90075966190517
Striking.csv,1967977.0,1968255.0,140.16252359936962,0.41755339614153936,0.4858993356982494,0.3435958120738183,141.89769209977655,51.47460354186044,45.51828586230996,-1.12979808,0.6819312,-1.62160448,244.42320035999998,-120.861999,-418.78479823999993,3.1114879999999996,6.3020320000000005,3.3569519999999997,1396.6400449999999,497.350006,519.819973,1.5389549337888226,2.0604132024190487,1.9041507168798169,504.5991065104291,187.1449791741601,456.46282713289094,1.0449586530869408,1.944292262796229,0.998092612455302,441.4493826214945,142.88324054213223,181.5973714491318
Striking.csv,1968116.0,1968398.0,61.764743951815376,0.3951320284765587,0.3767421368239378,0.23996797331866324,68.30141275930319,35.602846105999824,42.77463344221655,-0.15824863999999997,1.95900768,-0.52838688,-67.55839964,-25.941999759999998,-185.62880024000003,3.1114879999999996,3.200792,2.919216,410.409996,328.160004,570.4999730000001,1.0237072594645014,2.110022404277338,1.055865512125782,125.66112572713335,70.35641005706306,279.14196864510666,1.0114019581840201,0.7838899516216148,0.9141440175051772,105.95556218100332,65.3990602728339,208.47586714179621
Striking.csv,1968255.0,1968535.0,16.639457440754132,0.10043013521183104,0.10696847015826672,0.07142284710091022,13.958755803049526,5.999208376388807,10.165536581509246,0.38323616,1.21037664,-0.01870016,-25.306399759999998,-10.738000079999999,-18.807599760000002,0.447008,1.20536,0.487512,102.83000200000001,25.760001,91.069997,0.39585978871474176,1.267744809289693,0.13589109855409956,37.344673889110354,12.583399189789702,34.53045671763988,0.09917165920631962,0.3770481279933245,0.1345982714681522,27.46289859193805,6.560281202168102,28.95905095814518
