src,t_start_ms,t_end_ms,activity,drms_ax,drms_ay,drms_az,drms_gx,drms_gy,drms_gz,mean_ax,mean_ay,mean_az,mean_gx,mean_gy,mean_gz,p2p_ax,p2p_ay,p2p_az,p2p_gx,p2p_gy,p2p_gz,rms_ax,rms_ay,rms_az,rms_gx,rms_gy,rms_gz,std_ax,std_ay,std_az,std_gx,std_gy,std_gz
Stationary1.csv,14255.0,14533.0,35.00931733133326,0.4822500591850663,0.147807653180296,0.0995726800415991,17.104451357785024,25.780360850412873,36.80181647059021,0.31688768,-0.1296128,0.86178848,-7.1175998400000005,21.792399959999997,-55.50160059999999,1.88124,0.730048,0.614392,102.620002,84.21,212.240001,0.44075758014110206,0.20771765715913512,0.8764580479602204,24.108747861222497,27.380617828149905,72.28774804183627,0.3063485640835576,0.1623180432725826,0.1596850825015587,23.034137621227156,16.576777027956677,46.31512547535721
Stationary1.csv,14396.0,14669.0,15.975329028723062,0.09596585451086234,0.14290871909019406,0.08373976673799213,15.145364677572724,9.483536434439076,7.634012708595712,0.34156095999999997,-0.04965888,0.98335904,-1.8507998000000003,5.91640004,-21.03079996,0.49287999999999993,0.5875520000000001,0.35575200000000007,103.460003,45.430001,60.900001,0.3675558724991889,0.15141519430017586,0.9892050821575877,27.510890689092577,12.061867478263888,28.61512679342869,0.1357697684041569,0.1430404023418055,0.1073857207298922,27.44856365290396,10.511177747040911,19.4044050268609
Stationary1.csv,14533.0,14806.0,7.124481647141912,0.022800404148464855,0.06312656159388587,0.050686167238540865,8.588964926578777,2.585818696918508,2.1646774523009387,0.45270784,-0.0725168,0.9482816000000001,8.34400012,-0.7280000000000001,-6.277599920000001,0.17714399999999997,0.367952,0.26205599999999996,69.160002,16.24,20.439999,0.4555275045844762,0.11599237497697855,0.9512815705175834,19.238954972305546,4.352086396201252,8.63419832128033,0.050605523764648455,0.09052924814975545,0.07548929399484407,17.335369924632133,4.29076589899752,5.927994593082561
Stationary1.csv,14669.0,14944.0,2.9279021434528953,0.00993632393460144,0.020489221101187165,0.03584613846241554,3.211142709379326,1.0088462882586888,0.7327744082139696,0.4476912,-0.09869312,0.91976288,0.8679999999999999,1.2572,-1.9040000000000001,0.10491999999999996,0.11663200000000001,0.14347200000000004,22.05,11.55,4.0600000000000005,0.4489296050580759,0.10244755448286699,0.9202682469801944,4.771885162071695,3.387681803239496,2.3113147773507614,0.03332236096317306,0.027480347235535434,0.030494113761603246,4.692277059168608,3.145764797310823,1.3103282031613301
Stationary1.csv,14806.0,15084.0,1.8802842514707951,0.005665670892901101,0.014100371342627824,0.00820036047988135,1.9429991851087671,0.5222706833306524,0.4378498601118881,0.42381824,-0.09898592,0.9313577599999999,-1.8396,0.9884000000000001,-1.0052,0.027816000000000007,0.059536000000000006,0.047335999999999934,11.34,7.0,2.38,0.42387519318138916,0.10036749516850561,0.9314271544042507,3.473495645599689,2.385552346941899,1.197716160031249,0.00694829747941177,0.016595834662758,0.011369558011743457,2.946361118396725,2.171157626705164,0.6512272721561958
Stationary1.csv,14944.0,15223.0,1.2308350340661598,0.004093822663477255,0.011130341114868554,0.00459299350460387,1.381428909981738,0.3233161507461904,0.3172604082873668,0.42061696,-0.11159584,0.92967904,-1.9319999999999995,-1.0724,-1.05,0.016591999999999996,0.061,0.028303999999999996,9.03,2.0300000000000002,2.24,0.42064168810920305,0.11276669535000128,0.9297044906134851,3.187944792495629,1.2150999958851123,1.2381098497306287,0.004561001613505523,0.016207901617865283,0.006879131599148248,2.535817028099622,0.5713372384152814,0.6560609727761589
Stationary1.csv,15084.0,15361.0,0.8851730506580688,0.002973398056096752,0.0076175950710619085,0.004705047219033329,0.9274449669207692,0.25995993281016727,0.31010079006671365,0.41950432,-0.10999520000000002,0.9293081599999999,-0.7924,-1.5512000000000001,-0.9072,0.015616000000000019,0.048311999999999994,0.022448000000000023,4.13,1.75,3.7800000000000002,0.4195280910188494,0.1107413401284272,0.9293265768768265,1.5317689120751863,1.608477541030648,1.3997199719943987,0.004465943938026986,0.012833564991848526,0.005850662100514772,1.3108845258069073,0.4254157495909149,1.0659287781085565
Stationary1.csv,15223.0,15497.0,0.8853889240022011,0.0030734961634377687,0.008688592981605249,0.004449238137029745,0.9328227770232315,0.24416524459199077,0.3133754404331435,0.41651775999999996,-0.10878496,0.92960096,-0.31079999999999997,-1.9432,0.27440000000000003,0.012199999999999989,0.045871999999999996,0.019031999999999938,4.27,2.1,4.27,0.4165283514184359,0.10969558341811214,0.9296133171603772,1.3643357358069899,2.0239565212721344,1.4833394756427134,0.0029703770707437114,0.014105087707575589,0.004793183597401616,1.3284635335604813,0.5660156888284988,1.4577381932294975
Stationary1.csv,15361.0,15635.0,0.7970999180606754,0.0035274670799314354,0.007771696854612897,0.004399900301900783,0.8670303724014902,0.210485549781135,0.20951332495412633,0.41608832,-0.11815456,0.92835168,0.6411999999999999,-2.1531999999999996,0.7140000000000001,0.014151999999999998,0.040992,0.017568000000000028,4.48,1.19,2.1,0.4161051437094235,0.11854463214840223,0.9283651923270713,1.4191194452899305,2.174871950253624,1.030784167515198,0.003741735027711075,0.009608837724012201,0.005008848735747557,1.2660025908346317,0.3062641996708071,0.7434514106516982
Stationary1.csv,15497.0,15772.0,0.7180967855035605,0.0031594624015276146,0.005683157573039835,0.004650958324187963,0.7305420362078192,0.2810916220736577,0.2166987155784116,0.41351168,-0.11815455999999999,0.92923008,0.9884000000000001,-2.1588,0.17919999999999997,0.014151999999999998,0.023424000000000014,0.020984000000000003,3.01,1.19,0.91,0.41352923048858353,0.11828962969254743,0.929247206382801,1.300795141442341,2.1812611031236036,0.31554397474837004,0.0038098519731874086,0.005651233848143255,0.005641719014059448,0.8456556273093676,0.3122219723209755,0.2597216972068372
