src,t_start_ms,t_end_ms,activity,drms_ax,drms_ay,drms_az,drms_gx,drms_gy,drms_gz,mean_ax,mean_ay,mean_az,mean_gx,mean_gy,mean_gz,p2p_ax,p2p_ay,p2p_az,p2p_gx,p2p_gy,p2p_gz,rms_ax,rms_ay,rms_az,rms_gx,rms_gy,rms_gz,std_ax,std_ay,std_az,std_gx,std_gy,std_gz
Stationary.csv,138239.0,138520.0,1.528134652152045,0.005901572671754541,0.009804125254197845,0.007187308443824202,1.2884405949312008,0.9439191349545433,0.6265879826488855,0.1813408,-0.06982304,1.0132832,-2.856,-4.715199999999999,-3.5952,0.079544,0.06831999999999999,0.06490400000000007,9.17,10.64,7.49,0.18345923689452107,0.07249315146025866,1.0134673372277567,3.9731398163165617,5.824269224546544,4.37136408916027,0.027799385915519788,0.019493591095495973,0.019318390856383455,2.7620832717353037,3.4189180978783327,2.486636475241204
Stationary.csv,138382.0,138661.0,2.126310312732993,0.006130828763987245,0.010087956648069683,0.007448330640709596,1.6247063837300981,1.4645035316334167,0.6132495413777331,0.15524256,-0.09363744,0.9979795200000001,-3.36,1.9767999200000004,-0.6020000000000002,0.06392800000000001,0.09662400000000002,0.0800320000000001,10.57,26.319999,7.3500000000000005,0.15607680433837695,0.09802660446715473,0.9982670753770055,4.588883088508576,9.46029203308228,2.391050815018368,0.016115719565889697,0.029004224064890963,0.02395895328117654,3.1254196518227757,9.251453260298518,2.3140267932761716
Stationary.csv,138520.0,138805.0,2.209264208177951,0.004947647791290997,0.008887876536796253,0.006997739635053597,1.3302302432285924,1.9345746115102627,0.4649865589455248,0.150792,-0.10529088,1.00211776,-0.9995999999999999,4.55279992,-0.7504,0.030256000000000005,0.06344000000000001,0.06929600000000002,9.73,23.239999,5.39,0.1509889665055033,0.10638032874399288,1.0023979099125855,2.747248077622405,9.215020637589484,2.039968627209742,0.007709782253734536,0.015185681825509188,0.02369736039525077,2.5589395928782683,8.011779967001596,1.8969374897449836
Stationary.csv,138661.0,138949.0,1.5616492356795841,0.005037088312375183,0.00940112716646254,0.006902799818431174,0.9456479260274407,1.5075753159737437,0.4773363593945049,0.16795008000000003,-0.10523232,1.0014736,-0.09240000000000004,-1.4168000000000003,-3.0463999999999998,0.06051199999999998,0.052216,0.06295200000000001,5.109999999999999,19.04,5.11,0.16916577542091663,0.10645117952263376,1.0017255914525096,1.4164928520822122,5.619565819527342,3.3093346763360154,0.020244263428280118,0.016062765925506105,0.022467511520415418,1.4134759424907097,5.438032526566938,1.2927269781357549
Stationary.csv,138805.0,139089.0,1.1226471181357847,0.0047772516506180964,0.009289107025615181,0.006440244301784435,0.8828976913172518,0.6870468203356547,0.462123720807895,0.17790527999999997,-0.10123072000000001,0.9983504,-0.08959999999999997,-1.4644,-2.2456000000000005,0.051727999999999996,0.062952,0.0590480000000001,4.06,8.61,6.51,0.17853481167144966,0.10261599205426024,0.9985585452000298,1.1027166453808521,3.154352548463789,2.9844637709310526,0.014979663770645855,0.016804259982563945,0.020387422883729064,1.099070443602229,2.7938275966852357,1.9657834672211485
Stationary.csv,138949.0,139229.0,0.7972060989033034,0.003282684267485984,0.007774888123525208,0.0048031448031472055,0.6708079705350357,0.4843423376084317,0.3609131936260204,0.16707168,-0.09703392,1.0116630399999997,0.5656000000000001,-1.7135999999999998,0.7392,0.04391999999999999,0.055632,0.04636000000000007,3.92,7.0,6.3,0.16751893523252825,0.0978710978935048,1.0117178950346977,1.2153419271957995,3.1785858490844636,2.228420068120012,0.012233045549559602,0.012773808058429561,0.010535304048692655,1.075710295572186,2.677122156346251,2.1022462653076586
Stationary.csv,139089.0,139370.0,0.5295631798111942,0.0031547479561237,0.00554887688335817,0.0036245842060388922,0.41927019927488285,0.2814545552423458,0.2956067207174649,0.1580144,-0.10831648,1.0061974399999998,1.1396000000000002,-3.9647999999999994,1.3972,0.020495999999999986,0.03952800000000001,0.02927999999999986,1.8199999999999998,1.6799999999999997,3.6399999999999997,0.15806762192024018,0.1088200609152559,1.0062242250657256,1.228574784048574,3.9959639638014752,1.919940624081901,0.004101523151220775,0.01045685507261146,0.007341855798529402,0.459029236541639,0.49808529390055273,1.3168159172792528
Stationary.csv,139229.0,139509.0,0.6604598116256923,0.004035231839684061,0.006006564409044493,0.0033824302899936754,0.6110816912110306,0.3166162240526113,0.2626943724812797,0.16388992,-0.10722336,1.00086848,1.022,-3.0212,0.2268,0.026840000000000003,0.03708800000000001,0.01903200000000005,2.66,3.0800000000000005,3.2199999999999998,0.1640802596662987,0.1076094331508163,1.0008813426204728,1.2382681454353899,3.1850846142606635,0.8777676230073652,0.0079009957950628,0.009107204475051606,0.005074223906135794,0.6991594953942912,1.0085209764799143,0.8479609424967638
Stationary.csv,139370.0,139648.0,0.5786160523514879,0.00371382641848898,0.006127590934997757,0.0028367732843261463,0.558174106648932,0.3277066777877232,0.17674133642133638,0.16592,-0.10117216000000001,1.0014150400000001,1.2348000000000001,-2.5452,0.2072,0.01952000000000001,0.02537600000000001,0.022935999999999956,2.66,2.38,1.68,0.16601143174902144,0.10134804865926132,1.0014315714794697,1.3858585786435786,2.634419101054348,0.4821369100162318,0.005508999125068003,0.005968333768682848,0.005754130484999434,0.6291843608990929,0.6797947925661096,0.43534372626695794
Stationary.csv,139509.0,139789.0,0.4503258680471523,0.0027802441139823213,0.005314123571515186,0.0030032822045222185,0.4190266499082526,0.25877918514955306,0.17674133642133638,0.16094239999999999,-0.10519328,1.0056703999999999,1.162,-2.1504,0.033600000000000005,0.008295999999999998,0.025863999999999998,0.022935999999999845,2.1,2.3099999999999996,1.96,0.16095542069827906,0.10540822592568382,1.0056876200389064,1.3041058239268775,2.2806683231018052,0.5985716331400946,0.002047274871628137,0.006728145037200075,0.005885207163728385,0.5919864863322473,0.7597551184427783,0.5976278440635109
